InvoiceID,CustomerID,InvoiceDate,ProductCategory,ProductID,Quantity,UnitPrice,DiscountPct,PaymentMethod,Returned
INV102603,C1362,2024-06-20 15:49:00,Home,P290,1,499,10,NetBanking,1
INV102604,C1182,2024-02-25 02:01:00,Books,P912,5,2499,30,Card,0
INV102605,C1008,2024-04-04 19:31:00,Home,P538,2,4999,0,UPI,0
INV102606,C1488,2024-08-30 19:00:00,Electronics,P639,5,4999,20,Card,1
INV102607,C1778,2025-11-13 02:46:00,Fashion,P560,2,999,0,Card,0
INV102608,C1318,2024-12-13 10:51:00,Books,P355,1,299,20,NetBanking,0
INV102609,C1323,2024-10-20 13:15:00,Books,P153,1,2499,30,Card,1
INV102610,C1009,2024-11-19 01:31:00,Electronics,P899,4,1499,0,Cash,0
INV102611,C1724,2024-06-19 06:40:00,Home,P432,2,4999,5,UPI,0
INV102612,C1390,2024-01-03 04:45:00,Electronics,P772,1,2499,5,Card,0
INV102613,C1239,2025-01-07 21:14:00,Grocery,P692,3,499,30,Card,0
INV102614,C1240,2025-10-20 04:00:00,Books,P456,4,4999,5,UPI,1
INV102615,C1698,2024-06-20 18:04:00,Home,P521,5,1499,15,UPI,0
INV102616,C1859,2024-11-19 03:34:00,Fashion,P727,1,1499,30,Cash,1
INV102617,C1715,2025-01-08 05:11:00,Fashion,P827,2,2499,15,UPI,0
INV102618,C1234,2024-02-03 21:00:00,Fashion,P936,1,299,15,Cash,0
INV102619,C1292,2024-02-04 22:35:00,Books,P868,4,499,10,Wallet,1
INV102620,C1555,2024-11-16 20:27:00,Fashion,P507,3,999,10,NetBanking,1
INV102621,C1092,2025-07-01 05:26:00,Books,P141,4,1499,20,Wallet,1
INV102622,C1066,2025-08-12 00:22:00,Books,P916,1,299,0,NetBanking,0
INV102623,C1247,2024-10-24 18:10:00,Sports,P423,4,499,30,Wallet,0
INV102624,C1269,2025-04-24 05:55:00,Grocery,P185,4,2499,5,NetBanking,1
INV102625,C1083,2025-02-03 03:20:00,Electronics,P352,5,4999,20,UPI,0
INV102626,C1769,2024-10-17 06:35:00,Grocery,P122,5,4999,5,Card,0
INV102627,C1175,2024-12-13 23:06:00,Fashion,P687,5,2499,20,Cash,0
INV102628,C1469,2024-11-01 13:02:00,Fashion,P709,4,2499,20,Wallet,0
INV102629,C1313,2024-11-04 06:53:00,Books,P542,4,299,20,Card,0
INV102630,C1460,2025-06-09 17:21:00,Electronics,P675,2,799,10,Wallet,0
INV102631,C1937,2025-03-23 01:53:00,Fashion,P361,4,499,15,Cash,0
INV102632,C1324,2024-07-10 01:31:00,Books,P772,4,999,20,Card,1
INV102633,C1200,2024-06-22 18:31:00,Sports,P346,1,499,20,Wallet,1
INV102634,C1565,2025-03-03 12:54:00,Grocery,P695,5,1499,0,Wallet,0
INV102635,C1576,2024-06-02 09:19:00,Home,P260,4,2499,0,Wallet,0
INV102636,C1879,2025-09-21 20:25:00,Electronics,P763,2,2499,15,UPI,0
INV102637,C1807,2025-04-06 03:41:00,Fashion,P987,3,799,10,Cash,0
INV102638,C1355,2024-08-16 02:31:00,Home,P669,5,999,10,Cash,0
INV102639,C1143,2025-07-06 18:57:00,Fashion,P563,2,199,10,NetBanking,0
INV102640,C1618,2025-02-08 23:42:00,Books,P371,5,799,5,UPI,0
INV102641,C1989,2024-08-26 11:20:00,Electronics,P381,3,1499,0,Cash,0
INV102642,C1257,2024-09-22 03:11:00,Home,P956,4,199,10,UPI,0
INV102643,C1079,2025-07-23 17:53:00,Electronics,P148,3,499,0,Cash,1
INV102644,C1942,2025-12-04 00:14:00,Home,P302,1,1499,30,Cash,1
INV102645,C1294,2025-01-12 15:55:00,Home,P530,3,2499,30,Card,1
INV102646,C1507,2025-03-30 05:49:00,Sports,P318,1,1499,30,UPI,1
INV102647,C1858,2024-12-15 22:16:00,Books,P135,5,4999,20,Cash,0
INV102648,C1567,2025-08-11 10:52:00,Books,P393,1,1499,20,UPI,0
INV102649,C1651,2024-12-27 03:14:00,Books,P492,3,299,20,NetBanking,0
INV102650,C1909,2025-06-23 02:39:00,Sports,P924,3,199,0,UPI,0
INV102651,C1922,2025-12-22 10:42:00,Books,P406,2,4999,20,NetBanking,0
INV102652,C1791,2024-12-13 01:23:00,Home,P300,2,199,30,Wallet,1
INV102653,C1364,2025-08-31 05:44:00,Electronics,P899,3,799,15,Cash,0
INV102654,C1896,2024-05-20 21:02:00,Grocery,P560,2,299,0,Cash,0
INV102655,C1301,2024-06-02 13:32:00,Fashion,P522,4,1499,15,UPI,0
INV102656,C1225,2024-02-18 20:51:00,Sports,P964,2,499,20,UPI,0
INV102657,C1185,2024-02-12 19:54:00,Sports,P303,4,299,15,Wallet,1
INV102658,C1123,2025-07-04 15:25:00,Sports,P981,4,2499,5,UPI,1
INV102659,C1852,2025-01-08 23:57:00,Electronics,P876,5,2499,0,Wallet,0
INV102660,C1439,2025-08-06 08:31:00,Sports,P190,5,2499,30,UPI,0
INV102661,C1807,2024-09-11 13:22:00,Books,P509,5,4999,0,Cash,0
INV102662,C1817,2024-02-23 18:37:00,Electronics,P683,5,799,30,Card,1
INV102663,C1162,2024-11-29 19:20:00,Books,P283,4,1499,20,Cash,0
INV102664,C1858,2025-03-29 19:40:00,Sports,P556,2,1499,0,NetBanking,1
INV102665,C1579,2024-12-18 23:15:00,Fashion,P605,2,499,15,Card,1
INV102666,C1644,2024-08-23 13:48:00,Books,P746,3,1499,15,Wallet,0
INV102667,C1081,2024-11-03 06:47:00,Fashion,P993,2,1499,30,Cash,1
INV102668,C1170,2024-04-17 07:07:00,Home,P939,3,1499,0,Cash,0
INV102669,C1805,2024-05-14 07:40:00,Grocery,P611,2,2499,0,UPI,0
INV102670,C1440,2025-06-10 21:00:00,Electronics,P711,5,499,5,NetBanking,0
INV102671,C1918,2024-03-04 20:38:00,Electronics,P351,3,299,20,NetBanking,0
INV102672,C1032,2025-02-15 13:44:00,Grocery,P718,2,299,5,UPI,0
INV102673,C1674,2024-07-17 15:09:00,Fashion,P277,4,2499,15,Card,0
INV102674,C1917,2024-10-24 08:17:00,Electronics,P812,2,499,20,NetBanking,0
INV102675,C1505,2025-09-14 01:19:00,Fashion,P445,5,2499,0,UPI,0
INV102676,C1736,2025-06-18 21:03:00,Home,P342,2,2499,20,Card,1
INV102677,C1618,2025-04-06 23:00:00,Books,P460,2,2499,10,Card,0
INV102678,C1408,2024-06-05 00:54:00,Electronics,P389,5,2499,0,Cash,0
INV102679,C1658,2025-12-10 20:22:00,Home,P919,1,1499,15,Cash,0
INV102680,C1966,2024-08-29 03:58:00,Sports,P603,5,499,15,Cash,1
INV102681,C1085,2024-01-10 09:45:00,Fashion,P801,1,499,20,UPI,0
INV102682,C1656,2025-09-09 03:23:00,Electronics,P749,3,299,20,Card,1
INV102683,C1765,2024-01-12 06:42:00,Sports,P870,5,999,30,UPI,0
INV102684,C1786,2025-04-04 17:00:00,Electronics,P953,3,2499,15,Cash,0
INV102685,C1999,2025-04-24 09:47:00,Books,P993,1,299,15,Cash,0
INV102686,C1591,2024-04-15 04:13:00,Sports,P710,4,2499,0,Card,0
INV102687,C1926,2024-03-13 13:03:00,Electronics,P659,1,299,20,NetBanking,0
INV102688,C1232,2025-07-17 06:38:00,Grocery,P256,5,2499,30,Cash,1
INV102689,C1148,2024-07-15 21:53:00,Books,P193,2,499,20,UPI,0
INV102690,C1956,2024-07-18 22:14:00,Fashion,P433,4,1499,10,Card,0
INV102691,C1959,2025-02-01 03:46:00,Books,P846,3,2499,30,UPI,0
INV102692,C1206,2025-01-03 20:25:00,Sports,P783,1,199,10,Card,0
INV102693,C1107,2024-01-16 11:23:00,Electronics,P144,3,1499,5,Cash,0
INV102694,C1415,2024-05-26 01:04:00,Grocery,P924,2,199,30,Card,1
INV102695,C1919,2025-06-07 20:06:00,Books,P804,2,799,15,Wallet,0
INV102696,C1292,2024-12-02 08:55:00,Home,P868,3,799,0,Card,1
INV102697,C1201,2024-07-19 20:58:00,Sports,P613,2,499,0,Card,0
INV102698,C1997,2024-10-30 15:12:00,Home,P403,5,199,30,Card,0
INV102699,C1996,2024-07-11 15:22:00,Books,P360,1,999,10,Wallet,0
INV102700,C1369,2024-11-09 08:13:00,Electronics,P273,5,799,5,UPI,0
INV102701,C1800,2025-08-30 04:07:00,Grocery,P465,4,199,0,Cash,0
INV102702,C1960,2024-03-10 08:30:00,Fashion,P623,4,299,0,NetBanking,0
INV102703,C1726,2024-12-30 02:45:00,Books,P917,2,299,0,NetBanking,0
INV102704,C1473,2024-05-29 04:03:00,Grocery,P269,5,1499,15,UPI,0
INV102705,C1110,2025-10-09 06:08:00,Books,P173,1,1499,0,Cash,0
INV102706,C1076,2024-10-16 21:08:00,Books,P569,2,199,30,Cash,0
INV102707,C1717,2024-11-25 16:35:00,Books,P898,4,299,30,Wallet,0
INV102708,C1502,2025-10-22 07:57:00,Electronics,P934,4,1499,30,Card,0
INV102709,C1109,2024-08-27 06:30:00,Grocery,P746,3,4999,5,Card,0
INV102710,C1339,2024-05-02 20:20:00,Grocery,P987,2,4999,30,Card,0
INV102711,C1999,2024-01-22 09:18:00,Fashion,P492,1,2499,30,Card,1
INV102712,C1815,2025-09-25 04:04:00,Sports,P948,2,1499,5,Card,0
INV102713,C1831,2024-05-11 06:39:00,Electronics,P369,3,1499,10,Cash,0
INV102714,C1979,2024-08-08 05:49:00,Electronics,P347,2,799,20,Card,0
INV102715,C1465,2025-02-12 01:23:00,Home,P152,4,199,5,Card,1
INV102716,C1234,2024-04-15 17:53:00,Electronics,P864,2,299,0,Wallet,0
INV102717,C1886,2025-01-19 02:54:00,Books,P765,2,799,30,Cash,0
INV102718,C1461,2025-01-04 20:54:00,Books,P225,3,199,10,UPI,0
INV102719,C1174,2024-09-19 13:12:00,Fashion,P312,3,1499,0,UPI,0
INV102720,C1449,2024-07-17 06:17:00,Books,P853,3,299,15,Wallet,0
INV102721,C1796,2024-06-14 14:40:00,Electronics,P984,2,499,10,Wallet,0
INV102722,C1639,2025-06-20 19:53:00,Fashion,P343,1,999,30,Wallet,0
INV102723,C1834,2024-03-11 15:11:00,Books,P375,1,299,30,UPI,0
INV102724,C1390,2025-07-24 09:09:00,Books,P438,3,499,30,UPI,0
INV102725,C1763,2025-06-27 08:57:00,Books,P311,1,499,10,Cash,0
INV102726,C1202,2024-01-26 13:53:00,Electronics,P231,4,4999,0,NetBanking,0
INV102727,C1336,2024-07-21 20:08:00,Fashion,P858,2,4999,5,Wallet,0
INV102728,C1462,2025-09-05 23:28:00,Electronics,P584,4,199,5,Cash,1
INV102729,C1595,2025-04-16 04:15:00,Electronics,P966,4,299,20,Wallet,0
INV102730,C1317,2024-10-03 12:32:00,Books,P191,2,2499,5,NetBanking,0
INV102731,C1455,2025-07-23 18:40:00,Books,P218,4,499,0,Wallet,1
INV102732,C1514,2025-11-24 19:06:00,Sports,P469,3,199,5,NetBanking,0
INV102733,C1760,2025-04-07 14:47:00,Home,P121,1,999,10,NetBanking,0
INV102734,C1406,2024-07-20 09:32:00,Electronics,P341,1,499,15,UPI,0
INV102735,C1864,2025-01-21 12:34:00,Grocery,P252,3,1499,30,UPI,0
INV102736,C1258,2024-12-08 07:20:00,Electronics,P461,2,999,15,NetBanking,0
INV102737,C1398,2025-10-31 18:14:00,Electronics,P117,1,999,15,Card,0
INV102738,C1280,2024-09-24 13:20:00,Electronics,P594,1,4999,10,NetBanking,0
INV102739,C1846,2025-07-09 14:24:00,Fashion,P171,4,299,15,Cash,0
INV102740,C1314,2025-04-17 09:36:00,Sports,P909,1,2499,30,NetBanking,1
INV102741,C1477,2025-12-23 00:03:00,Books,P707,5,299,0,Card,1
INV102742,C1982,2025-06-30 02:59:00,Fashion,P222,2,2499,20,Card,0
INV102743,C1449,2024-05-02 16:49:00,Fashion,P539,3,199,30,UPI,0
INV102744,C1573,2024-02-07 00:01:00,Sports,P417,1,999,0,NetBanking,0
INV102745,C1970,2025-01-28 02:40:00,Sports,P961,4,799,5,Card,0
INV102746,C1395,2024-12-14 07:26:00,Home,P170,3,799,0,Card,0
INV102747,C1158,2024-02-12 10:18:00,Sports,P341,2,199,20,UPI,0
INV102748,C1213,2024-01-19 06:14:00,Electronics,P241,3,1499,15,Cash,1
INV102749,C1314,2025-07-11 12:50:00,Books,P853,4,999,20,UPI,0
INV102750,C1618,2025-04-07 12:59:00,Electronics,P935,2,4999,5,UPI,1
INV102751,C1049,2024-10-11 03:48:00,Home,P990,3,4999,0,UPI,1
INV102752,C1663,2024-08-08 10:37:00,Fashion,P895,4,4999,20,Card,0
INV102753,C1116,2025-12-24 02:53:00,Fashion,P418,3,199,0,Card,1
INV102754,C1148,2025-11-18 00:53:00,Electronics,P678,5,2499,20,Card,1
INV102755,C1522,2025-11-23 21:44:00,Fashion,P916,3,499,5,Wallet,0
INV102756,C1146,2025-01-03 22:30:00,Sports,P174,3,499,15,NetBanking,0
INV102757,C1711,2024-01-01 04:36:00,Fashion,P222,5,799,30,Card,0
INV102758,C1584,2024-04-01 18:56:00,Home,P380,5,4999,15,UPI,0
INV102759,C1769,2024-09-25 13:04:00,Fashion,P946,5,999,20,Wallet,0
INV102760,C1510,2025-03-13 17:33:00,Sports,P610,3,499,30,Card,0
INV102761,C1182,2024-02-12 22:42:00,Home,P986,1,799,30,Cash,0
INV102762,C1222,2025-12-22 19:24:00,Sports,P644,4,499,20,UPI,0
INV102763,C1609,2024-07-15 10:47:00,Fashion,P655,4,999,20,Wallet,0
INV102764,C1788,2024-04-06 14:59:00,Electronics,P672,3,2499,0,Cash,0
INV102765,C1033,2025-09-03 01:16:00,Home,P552,4,1499,20,NetBanking,0
INV102766,C1733,2024-12-24 22:18:00,Home,P894,5,299,20,UPI,0
INV102767,C1217,2024-01-06 22:43:00,Home,P185,4,199,30,Cash,0
INV102768,C1709,2024-05-17 23:02:00,Books,P552,5,299,15,Cash,0
INV102769,C1829,2025-04-16 07:49:00,Books,P236,4,499,30,Wallet,0
INV102770,C1873,2024-12-21 23:21:00,Grocery,P559,5,999,20,NetBanking,0
INV102771,C1304,2025-12-30 16:07:00,Books,P301,4,999,20,NetBanking,0
INV102772,C1315,2024-01-13 15:23:00,Sports,P971,3,299,0,UPI,0
INV102773,C1659,2025-07-15 11:23:00,Electronics,P964,1,4999,0,UPI,0
INV102774,C1361,2024-10-17 03:21:00,Grocery,P659,1,999,5,Card,0
INV102775,C1395,2025-04-02 15:27:00,Books,P786,4,2499,15,Cash,0
INV102776,C1181,2025-02-23 08:30:00,Books,P696,1,199,30,Cash,1
INV102777,C1310,2025-10-26 00:15:00,Grocery,P480,4,1499,10,NetBanking,0
INV102778,C1233,2024-06-29 12:08:00,Home,P978,5,299,15,Cash,0
INV102779,C1023,2025-11-07 01:19:00,Books,P130,2,2499,30,Wallet,0
INV102780,C1272,2025-08-04 14:37:00,Books,P747,4,4999,0,Cash,0
INV102781,C1189,2025-05-14 20:38:00,Grocery,P676,1,299,10,NetBanking,0
INV102782,C1602,2025-08-14 12:20:00,Grocery,P150,2,499,15,Cash,0
INV102783,C1859,2024-04-05 14:17:00,Fashion,P621,5,199,15,Card,0
INV102784,C1247,2025-01-31 17:34:00,Fashion,P929,5,999,0,Cash,0
INV102785,C1576,2025-08-17 09:09:00,Home,P650,3,2499,20,Wallet,0
INV102786,C1182,2024-04-25 17:56:00,Books,P679,5,999,30,Wallet,0
INV102787,C1099,2024-10-10 14:35:00,Home,P957,1,1499,15,Wallet,1
INV102788,C1786,2024-08-04 21:40:00,Grocery,P156,5,2499,10,Card,0
INV102789,C1321,2025-04-03 13:55:00,Electronics,P446,2,799,30,Card,0
INV102790,C1218,2024-04-13 23:56:00,Fashion,P979,5,199,5,Card,0
INV102791,C1339,2025-04-20 03:51:00,Books,P662,1,299,15,NetBanking,0
INV102792,C1387,2025-10-05 01:26:00,Books,P985,1,299,30,Wallet,0
INV102793,C1502,2025-11-25 23:47:00,Grocery,P714,4,1499,15,Wallet,0
INV102794,C1871,2024-10-25 14:10:00,Grocery,P158,5,2499,30,NetBanking,0
INV102795,C1572,2025-01-06 10:08:00,Home,P916,1,2499,15,Card,0
INV102796,C1093,2025-04-23 12:24:00,Electronics,P471,4,199,0,NetBanking,0
INV102797,C1383,2024-07-16 12:54:00,Sports,P989,2,199,10,NetBanking,0
INV102798,C1445,2024-04-02 17:06:00,Electronics,P172,5,499,10,Card,1
INV102799,C1992,2025-11-14 15:23:00,Books,P249,5,2499,30,NetBanking,1
INV102800,C1156,2025-11-02 22:48:00,Fashion,P740,1,4999,0,NetBanking,0
INV102801,C1149,2024-06-27 23:29:00,Electronics,P327,2,499,5,Cash,0
INV102802,C1625,2025-02-02 09:05:00,Electronics,P401,5,199,5,Wallet,0
INV102803,C1006,2024-01-20 23:08:00,Home,P193,1,499,10,Card,0
INV102804,C1227,2025-01-01 00:17:00,Home,P322,5,999,5,UPI,1
INV102805,C1809,2024-02-05 09:23:00,Books,P634,1,799,0,UPI,0
INV102806,C1107,2025-02-06 04:19:00,Home,P811,3,199,20,Wallet,0
INV102807,C1853,2024-01-03 08:41:00,Home,P127,3,999,15,Card,0
INV102808,C1015,2025-10-15 14:33:00,Home,P633,5,2499,20,UPI,1
INV102809,C1948,2024-02-12 06:18:00,Books,P472,5,799,30,UPI,1
INV102810,C1910,2025-04-21 01:47:00,Books,P959,3,299,20,Wallet,0
INV102811,C1480,2024-03-21 13:25:00,Electronics,P853,1,4999,15,Wallet,0
INV102812,C1226,2024-08-16 06:05:00,Grocery,P938,1,199,0,NetBanking,0
INV102813,C1085,2025-01-12 15:27:00,Books,P823,5,199,30,Cash,1
INV102814,C1810,2025-11-03 19:47:00,Grocery,P723,1,4999,10,Cash,0
INV102815,C1458,2025-12-06 11:10:00,Sports,P900,4,499,20,UPI,0
INV102816,C1925,2025-10-15 17:34:00,Electronics,P975,3,299,15,NetBanking,0
INV102817,C1389,2024-01-26 10:20:00,Grocery,P738,5,499,0,Cash,0
INV102818,C1202,2025-06-01 15:18:00,Sports,P492,1,2499,5,NetBanking,0
INV102819,C1656,2024-09-25 04:56:00,Books,P709,2,799,10,Wallet,0
INV102820,C1219,2024-09-09 21:28:00,Home,P363,3,799,5,Wallet,0
INV102821,C1781,2024-07-02 22:05:00,Electronics,P761,3,199,5,UPI,0
INV102822,C1110,2025-09-01 14:10:00,Home,P937,1,1499,30,UPI,0
INV102823,C1117,2025-06-11 17:54:00,Home,P221,4,4999,5,NetBanking,1
INV102824,C1673,2024-02-19 09:20:00,Books,P113,3,4999,30,Wallet,0
INV102825,C1580,2025-02-08 00:16:00,Home,P396,1,4999,15,Wallet,1
INV102826,C1235,2024-07-14 14:01:00,Fashion,P459,1,799,15,Wallet,0
INV102827,C1516,2025-01-09 01:41:00,Grocery,P912,4,2499,5,Cash,0
INV102828,C1912,2025-04-05 04:32:00,Sports,P166,2,999,10,NetBanking,0
INV102829,C1379,2024-02-10 01:34:00,Fashion,P107,5,2499,30,Cash,1
INV102830,C1110,2025-07-27 03:47:00,Sports,P415,1,4999,15,NetBanking,0
INV102831,C1309,2025-09-27 23:02:00,Fashion,P138,5,2499,15,Card,0
INV102832,C1790,2024-04-21 17:45:00,Books,P225,3,499,10,UPI,0
INV102833,C1012,2024-01-09 18:58:00,Sports,P652,4,1499,20,Cash,0
INV102834,C1726,2025-05-14 19:35:00,Electronics,P915,4,2499,0,UPI,0
INV102835,C1722,2025-09-25 01:40:00,Books,P258,4,2499,30,Card,0
INV102836,C1892,2024-11-21 07:24:00,Fashion,P433,4,199,10,NetBanking,0
INV102837,C1923,2025-01-15 00:00:00,Sports,P831,3,4999,10,UPI,1
INV102838,C1542,2025-10-11 16:35:00,Electronics,P961,1,199,5,Wallet,0
INV102839,C1889,2025-01-10 07:15:00,Grocery,P516,4,199,10,Card,0
INV102840,C1398,2025-03-02 04:15:00,Home,P882,3,1499,0,Cash,0
INV102841,C1707,2025-11-03 00:32:00,Grocery,P917,1,499,20,Wallet,0
INV102842,C1855,2024-01-20 01:55:00,Electronics,P701,1,2499,20,UPI,1
INV102843,C1345,2024-11-24 20:49:00,Sports,P619,4,999,0,Cash,1
INV102844,C1567,2025-04-13 21:49:00,Fashion,P872,1,499,30,UPI,0
INV102845,C1099,2024-12-04 17:05:00,Sports,P838,5,2499,30,NetBanking,1
INV102846,C1098,2025-04-19 03:32:00,Sports,P200,5,999,15,Cash,0
INV102847,C1441,2025-07-07 10:03:00,Electronics,P903,3,499,15,UPI,0
INV102848,C1153,2025-10-22 18:58:00,Sports,P977,5,299,15,NetBanking,0
INV102849,C1423,2024-10-18 12:10:00,Fashion,P789,4,4999,30,Card,0
INV102850,C1147,2024-12-14 14:27:00,Sports,P466,1,799,30,UPI,0
INV102851,C1261,2025-08-24 11:10:00,Grocery,P197,1,2499,30,Cash,0
INV102852,C1446,2025-05-16 02:21:00,Fashion,P356,5,999,20,UPI,1
INV102853,C1094,2025-07-21 13:43:00,Grocery,P949,2,4999,0,Card,0
INV102854,C1341,2025-01-17 19:22:00,Grocery,P141,5,299,0,UPI,0
INV102855,C1446,2025-07-16 18:53:00,Books,P166,4,1499,10,NetBanking,0
INV102856,C1498,2025-08-04 15:51:00,Electronics,P775,5,199,20,Cash,0
INV102857,C1166,2025-01-27 10:19:00,Sports,P494,3,2499,30,Card,0
INV102858,C1449,2024-12-24 13:23:00,Home,P232,5,4999,10,Cash,0
INV102859,C1838,2024-04-15 18:22:00,Home,P964,4,4999,20,Wallet,1
INV102860,C1154,2025-06-29 22:12:00,Electronics,P399,3,199,10,Cash,0
INV102861,C1410,2024-08-09 07:33:00,Fashion,P606,4,2499,30,Card,0
INV102862,C1691,2024-11-09 17:03:00,Books,P715,3,199,5,Cash,1
INV102863,C1443,2024-10-26 21:49:00,Books,P285,1,199,0,Wallet,0
INV102864,C1650,2024-08-08 03:46:00,Fashion,P712,4,2499,15,Card,0
INV102865,C1636,2024-09-06 00:36:00,Sports,P379,5,2499,10,Card,1
INV102866,C1282,2024-06-17 15:38:00,Home,P323,1,799,10,NetBanking,0
INV102867,C1254,2025-05-24 02:03:00,Grocery,P194,2,799,30,UPI,0
INV102868,C1381,2025-11-11 08:40:00,Home,P425,5,2499,20,NetBanking,0
INV102869,C1168,2025-08-23 05:40:00,Fashion,P296,5,299,5,Card,0
INV102870,C1542,2025-02-06 16:16:00,Fashion,P329,4,799,0,UPI,0
INV102871,C1137,2024-04-17 02:29:00,Sports,P915,5,4999,15,NetBanking,0
INV102872,C1747,2024-11-05 20:00:00,Books,P799,5,799,5,Cash,0
INV102873,C1790,2025-07-28 01:18:00,Fashion,P896,5,4999,15,UPI,0
INV102874,C1684,2024-09-14 14:18:00,Grocery,P925,5,799,20,NetBanking,0
INV102875,C1703,2025-11-12 02:30:00,Sports,P147,4,2499,30,Wallet,0
INV102876,C1234,2025-08-11 04:46:00,Sports,P531,4,499,20,Card,0
INV102877,C1925,2025-10-20 12:39:00,Sports,P637,3,2499,0,Wallet,0
INV102878,C1954,2024-07-09 14:38:00,Electronics,P619,5,4999,5,Card,1
INV102879,C1792,2025-01-29 16:42:00,Fashion,P685,1,499,5,NetBanking,1
INV102880,C1836,2025-01-18 14:06:00,Electronics,P257,2,799,30,NetBanking,0
INV102881,C1468,2024-12-10 08:34:00,Sports,P595,5,999,20,UPI,1
INV102882,C1796,2025-12-10 09:38:00,Fashion,P745,2,199,0,UPI,0
INV102883,C1338,2025-07-11 03:16:00,Home,P185,2,199,5,Card,0
INV102884,C1072,2024-11-19 17:42:00,Electronics,P843,4,799,5,Card,0
INV102885,C1926,2024-01-19 16:26:00,Electronics,P163,3,199,15,Cash,1
INV102886,C1731,2024-08-30 18:46:00,Home,P919,2,4999,10,Card,0
INV102887,C1423,2025-07-13 01:21:00,Fashion,P693,2,1499,30,UPI,1
INV102888,C1968,2024-05-06 08:43:00,Sports,P445,4,999,0,Card,1
INV102889,C1373,2025-10-29 07:34:00,Sports,P385,2,999,0,Card,1
INV102890,C1540,2024-11-20 17:44:00,Fashion,P288,4,1499,20,Cash,0
INV102891,C1564,2024-11-30 10:36:00,Home,P645,3,1499,30,Cash,0
INV102892,C1595,2025-03-27 13:34:00,Home,P507,5,1499,20,NetBanking,0
INV102893,C1498,2024-03-12 15:24:00,Home,P793,5,799,0,Cash,0
INV102894,C1481,2024-12-05 15:06:00,Electronics,P231,2,299,5,Wallet,1
INV102895,C1222,2024-04-24 14:11:00,Electronics,P296,3,4999,5,NetBanking,1
INV102896,C1790,2025-11-02 09:02:00,Sports,P507,1,799,20,Card,0
INV102897,C1766,2024-05-28 07:39:00,Sports,P560,5,1499,0,Card,1
INV102898,C1956,2025-03-29 22:37:00,Grocery,P196,4,499,0,Cash,0
INV102899,C1031,2025-04-04 00:08:00,Grocery,P865,1,799,20,NetBanking,0
INV102900,C1939,2024-07-11 08:42:00,Electronics,P234,3,299,30,Cash,0
INV102901,C1672,2024-06-16 07:08:00,Electronics,P459,2,999,10,NetBanking,0
INV102902,C1690,2025-05-31 15:44:00,Grocery,P760,5,199,30,Card,1
INV102903,C1558,2025-04-09 08:09:00,Grocery,P320,3,999,30,Wallet,0
INV102904,C1777,2025-06-21 18:01:00,Sports,P234,2,2499,30,NetBanking,1
INV102905,C1455,2024-10-24 15:56:00,Books,P901,5,999,20,Card,0
INV102906,C1346,2024-03-03 08:55:00,Grocery,P260,2,199,30,Card,0
INV102907,C1131,2024-04-21 16:00:00,Sports,P403,3,299,0,Cash,0
INV102908,C1069,2025-01-24 13:11:00,Books,P297,3,999,15,NetBanking,1
INV102909,C1999,2025-12-04 13:27:00,Electronics,P817,5,499,10,UPI,0
INV102910,C1645,2024-08-09 18:10:00,Fashion,P803,1,4999,10,Card,0
INV102911,C1170,2025-10-30 23:30:00,Home,P338,4,799,0,Wallet,0
INV102912,C1949,2024-09-19 11:08:00,Fashion,P896,4,2499,10,Cash,0
INV102913,C1666,2025-05-30 18:05:00,Grocery,P538,5,299,30,UPI,0
INV102914,C1531,2025-11-30 02:18:00,Books,P453,4,999,0,NetBanking,0
INV102915,C1294,2024-06-13 23:14:00,Books,P199,2,4999,20,NetBanking,0
INV102916,C1225,2024-05-03 09:33:00,Sports,P654,5,999,20,NetBanking,0
INV102917,C1288,2025-05-04 11:36:00,Home,P701,1,799,0,NetBanking,0
INV102918,C1622,2024-09-16 08:46:00,Electronics,P714,2,2499,20,UPI,0
INV102919,C1860,2025-12-03 18:55:00,Sports,P471,2,1499,30,Card,0
INV102920,C1746,2025-08-13 12:48:00,Home,P537,5,1499,20,Card,0
INV102921,C1404,2024-05-02 09:29:00,Home,P985,3,999,15,UPI,0
INV102922,C1871,2024-09-19 19:01:00,Home,P489,2,799,0,Card,0
INV102923,C1771,2025-06-26 11:04:00,Fashion,P384,4,2499,30,NetBanking,1
INV102924,C1342,2025-06-29 13:15:00,Books,P198,2,299,5,UPI,0
INV102925,C1891,2025-02-25 17:16:00,Grocery,P508,3,2499,10,Card,0
INV102926,C1547,2024-01-13 11:49:00,Grocery,P373,3,799,0,Wallet,0
INV102927,C1592,2025-04-06 06:01:00,Electronics,P856,2,799,20,Card,1
INV102928,C1024,2024-07-31 09:29:00,Sports,P599,5,4999,5,Cash,1
INV102929,C1686,2024-10-30 09:06:00,Books,P675,3,199,5,Card,1
INV102930,C1313,2025-10-08 00:59:00,Home,P959,2,4999,0,Card,0
INV102931,C1796,2024-03-23 06:57:00,Books,P413,2,199,15,NetBanking,0
INV102932,C1441,2024-10-01 00:56:00,Fashion,P682,4,799,20,UPI,0
INV102933,C1780,2025-10-27 03:47:00,Fashion,P130,1,1499,5,NetBanking,0
INV102934,C1592,2024-07-13 19:34:00,Grocery,P408,5,1499,10,Cash,0
INV102935,C1923,2024-06-15 14:04:00,Books,P925,2,199,20,UPI,0
